Year,League,TeamIdAlt,FranchiseId,Division,Rank,Wins,Losses,Runs,HomeRuns,ERA,Name,Park,TeamId
1972,NL,NYN,NYM,E,3,83,73,528,105,3.26,New York Mets,Shea Stadium,NYM
1972,AL,OAK,OAK,W,1,93,62,604,134,2.58,Oakland Athletics,Oakland Coliseum,OAK
1972,NL,PHI,PHI,E,6,59,97,503,98,3.66,Philadelphia Phillies,Veterans Stadium,PHI
1972,NL,PIT,PIT,E,1,96,59,691,110,2.81,Pittsburgh Pirates,Three Rivers Stadium,PIT
1972,NL,SDN,SDP,W,6,58,95,488,102,3.78,San Diego Padres,Jack Murphy Stadium,SDP
1972,NL,SFN,SFG,W,5,69,86,662,150,3.69,San Francisco Giants,Candlestick Park,SFG
1972,NL,SLN,STL,E,4,75,81,568,70,3.42,St. Louis Cardinals,Busch Stadium II,STL
1972,AL,TEX,TEX,W,6,54,100,461,56,3.53,Texas Rangers,Arlington Stadium,TEX
1973,NL,ATL,ATL,W,5,76,85,799,206,4.25,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1973,AL,BAL,BAL,E,1,97,65,754,119,3.07,Baltimore Orioles,Memorial Stadium,BAL
1973,AL,BOS,BOS,E,2,89,73,738,147,3.65,Boston Red Sox,Fenway Park II,BOS
1973,AL,CAL,ANA,W,4,79,83,629,93,3.53,California Angels,Anaheim Stadium,CAL
1973,AL,CHA,CHW,W,5,77,85,652,111,3.86,Chicago White Sox,Comiskey Park,CHW
1973,NL,CHN,CHC,E,5,77,84,614,117,3.66,Chicago Cubs,Wrigley Field,CHC
1973,NL,CIN,CIN,W,1,99,63,741,137,3.4,Cincinnati Reds,Riverfront Stadium,CIN
1973,AL,CLE,CLE,E,6,71,91,680,158,4.58,Cleveland Indians,Cleveland Stadium,CLE
1973,AL,DET,DET,E,3,85,77,642,157,3.9,Detroit Tigers,Tiger Stadium,DET
1973,NL,HOU,HOU,W,4,82,80,681,134,3.75,Houston Astros,Astrodome,HOU
1973,AL,KCA,KCR,W,2,88,74,755,114,4.19,Kansas City Royals,Royals Stadium,KCR
1973,NL,LAN,LAD,W,2,95,66,675,110,3,Los Angeles Dodgers,Dodger Stadium,LAD
1973,AL,MIN,MIN,W,3,81,81,738,120,3.77,Minnesota Twins,Metropolitan Stadium,MIN
1973,AL,ML4,MIL,E,5,74,88,708,145,3.98,Milwaukee Brewers,County Stadium,MIL
1973,NL,MON,WSN,E,4,79,83,668,125,3.71,Montreal Expos,Jarry Park,MON
1973,AL,NYA,NYY,E,4,80,82,641,131,3.34,New York Yankees,Yankee Stadium I,NYY
1973,NL,NYN,NYM,E,1,82,79,608,85,3.26,New York Mets,Shea Stadium,NYM
1973,AL,OAK,OAK,W,1,94,68,758,147,3.29,Oakland Athletics,Oakland Coliseum,OAK
1973,NL,PHI,PHI,E,6,71,91,642,134,3.99,Philadelphia Phillies,Veterans Stadium,PHI
1973,NL,PIT,PIT,E,3,80,82,704,154,3.73,Pittsburgh Pirates,Three Rivers Stadium,PIT
1973,NL,SDN,SDP,W,6,60,102,548,112,4.16,San Diego Padres,Jack Murphy Stadium,SDP
1973,NL,SFN,SFG,W,3,88,74,739,161,3.79,San Francisco Giants,Candlestick Park,SFG
1973,NL,SLN,STL,E,2,81,81,643,75,3.25,St. Louis Cardinals,Busch Stadium II,STL
1973,AL,TEX,TEX,W,6,57,105,619,110,4.64,Texas Rangers,Arlington Stadium,TEX
1974,NL,ATL,ATL,W,3,88,74,661,120,3.05,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1974,AL,BAL,BAL,E,1,91,71,659,116,3.27,Baltimore Orioles,Memorial Stadium,BAL
1974,AL,BOS,BOS,E,3,84,78,696,109,3.72,Boston Red Sox,Fenway Park II,BOS
1974,AL,CAL,ANA,W,6,68,94,618,95,3.52,California Angels,Anaheim Stadium,CAL
1974,AL,CHA,CHW,W,4,80,80,684,135,3.94,Chicago White Sox,Comiskey Park,CHW
1974,NL,CHN,CHC,E,6,66,96,669,110,4.28,Chicago Cubs,Wrigley Field,CHC
1974,NL,CIN,CIN,W,2,98,64,776,135,3.41,Cincinnati Reds,Riverfront Stadium,CIN
1974,AL,CLE,CLE,E,4,77,85,662,131,3.8,Cleveland Indians,Cleveland Stadium,CLE
1974,AL,DET,DET,E,6,72,90,620,131,4.16,Detroit Tigers,Tiger Stadium,DET
1974,NL,HOU,HOU,W,4,81,81,653,110,3.46,Houston Astros,Astrodome,HOU
1974,AL,KCA,KCR,W,5,77,85,667,89,3.51,Kansas City Royals,Royals Stadium,KCR
1974,NL,LAN,LAD,W,1,102,60,798,139,2.97,Los Angeles Dodgers,Dodger Stadium,LAD
1974,AL,MIN,MIN,W,3,82,80,673,111,3.64,Minnesota Twins,Metropolitan Stadium,MIN
1974,AL,ML4,MIL,E,5,76,86,647,120,3.76,Milwaukee Brewers,County Stadium,MIL
1974,NL,MON,WSN,E,4,79,82,662,86,3.6,Montreal Expos,Jarry Park,MON
1974,AL,NYA,NYY,E,2,89,73,671,101,3.31,New York Yankees,Shea Stadium,NYY
1974,NL,NYN,NYM,E,5,71,91,572,96,3.42,New York Mets,Shea Stadium,NYM
1974,AL,OAK,OAK,W,1,90,72,689,132,2.95,Oakland Athletics,Oakland Coliseum,OAK
1974,NL,PHI,PHI,E,3,80,82,676,95,3.91,Philadelphia Phillies,Veterans Stadium,PHI
1974,NL,PIT,PIT,E,1,88,74,751,114,3.49,Pittsburgh Pirates,Three Rivers Stadium,PIT
1974,NL,SDN,SDP,W,6,60,102,541,99,4.58,San Diego Padres,Jack Murphy Stadium,SDP
1974,NL,SFN,SFG,W,5,72,90,634,93,3.78,San Francisco Giants,Candlestick Park,SFG
1974,NL,SLN,STL,E,2,86,75,677,83,3.48,St. Louis Cardinals,Busch Stadium II,STL
1974,AL,TEX,TEX,W,2,84,76,690,99,3.82,Texas Rangers,Arlington Stadium,TEX
1975,NL,ATL,ATL,W,5,67,94,583,107,3.91,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1975,AL,BAL,BAL,E,2,90,69,682,124,3.17,Baltimore Orioles,Memorial Stadium,BAL
1975,AL,BOS,BOS,E,1,95,65,796,134,3.98,Boston Red Sox,Fenway Park II,BOS
1975,AL,CAL,ANA,W,6,72,89,628,55,3.89,California Angels,Anaheim Stadium,CAL
1975,AL,CHA,CHW,W,5,75,86,655,94,3.93,Chicago White Sox,Comiskey Park,CHW
1975,NL,CHN,CHC,E,5,75,87,712,95,4.49,Chicago Cubs,Wrigley Field,CHC
1975,NL,CIN,CIN,W,1,108,54,840,124,3.37,Cincinnati Reds,Riverfront Stadium,CIN
1975,AL,CLE,CLE,E,4,79,80,688,153,3.84,Cleveland Indians,Cleveland Stadium,CLE
1975,AL,DET,DET,E,6,57,102,570,125,4.27,Detroit Tigers,Tiger Stadium,DET
1975,NL,HOU,HOU,W,6,64,97,664,84,4.04,Houston Astros,Astrodome,HOU
1975,AL,KCA,KCR,W,2,91,71,710,118,3.47,Kansas City Royals,Royals Stadium,KCR
1975,NL,LAN,LAD,W,2,88,74,648,118,2.92,Los Angeles Dodgers,Dodger Stadium,LAD
1975,AL,MIN,MIN,W,4,76,83,724,121,4.05,Minnesota Twins,Metropolitan Stadium,MIN
1975,AL,ML4,MIL,E,5,68,94,675,146,4.34,Milwaukee Brewers,County Stadium,MIL
1975,NL,MON,WSN,E,5,75,87,601,98,3.72,Montreal Expos,Jarry Park,MON
1975,AL,NYA,NYY,E,3,83,77,681,110,3.29,New York Yankees,Shea Stadium,NYY
1975,NL,NYN,NYM,E,3,82,80,646,101,3.39,New York Mets,Shea Stadium,NYM
1975,AL,OAK,OAK,W,1,98,64,758,151,3.27,Oakland Athletics,Oakland Coliseum,OAK
1975,NL,PHI,PHI,E,2,86,76,735,125,3.82,Philadelphia Phillies,Veterans Stadium,PHI
1975,NL,PIT,PIT,E,1,92,69,712,138,3.01,Pittsburgh Pirates,Three Rivers Stadium,PIT
1975,NL,SDN,SDP,W,4,71,91,552,78,3.48,San Diego Padres,Jack Murphy Stadium,SDP
1975,NL,SFN,SFG,W,3,80,81,659,84,3.74,San Francisco Giants,Candlestick Park,SFG
1975,NL,SLN,STL,E,3,82,80,662,81,3.57,St. Louis Cardinals,Busch Stadium II,STL
1975,AL,TEX,TEX,W,3,79,83,714,134,3.86,Texas Rangers,Arlington Stadium,TEX
1976,NL,ATL,ATL,W,6,70,92,620,82,3.86,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1976,AL,BAL,BAL,E,2,88,74,619,119,3.32,Baltimore Orioles,Memorial Stadium,BAL
1976,AL,BOS,BOS,E,3,83,79,716,134,3.52,Boston Red Sox,Fenway Park II,BOS
1976,AL,CAL,ANA,W,4,76,86,550,63,3.36,California Angels,Anaheim Stadium,CAL
1976,AL,CHA,CHW,W,6,64,97,586,73,4.25,Chicago White Sox,Comiskey Park,CHW
1976,NL,CHN,CHC,E,4,75,87,611,105,3.93,Chicago Cubs,Wrigley Field,CHC
1976,NL,CIN,CIN,W,1,102,60,857,141,3.51,Cincinnati Reds,Riverfront Stadium,CIN
1976,AL,CLE,CLE,E,4,81,78,615,85,3.47,Cleveland Indians,Cleveland Stadium,CLE
1976,AL,DET,DET,E,5,74,87,609,101,3.87,Detroit Tigers,Tiger Stadium,DET
1976,NL,HOU,HOU,W,3,80,82,625,66,3.56,Houston Astros,Astrodome,HOU
1976,AL,KCA,KCR,W,1,90,72,713,65,3.21,Kansas City Royals,Royals Stadium,KCR
1976,NL,LAN,LAD,W,2,92,70,608,91,3.02,Los Angeles Dodgers,Dodger Stadium,LAD
1976,AL,MIN,MIN,W,3,85,77,743,81,3.69,Minnesota Twins,Metropolitan Stadium,MIN
1976,AL,ML4,MIL,E,6,66,95,570,88,3.64,Milwaukee Brewers,County Stadium,MIL
1976,NL,MON,WSN,E,6,55,107,531,94,3.99,Montreal Expos,Jarry Park,MON
1976,AL,NYA,NYY,E,1,97,62,730,120,3.19,New York Yankees,Yankee Stadium II,NYY
1976,NL,NYN,NYM,E,3,86,76,615,102,2.94,New York Mets,Shea Stadium,NYM
1976,AL,OAK,OAK,W,2,87,74,686,113,3.26,Oakland Athletics,Oakland Coliseum,OAK
1976,NL,PHI,PHI,E,1,101,61,770,110,3.08,Philadelphia Phillies,Veterans Stadium,PHI
1976,NL,PIT,PIT,E,2,92,70,708,110,3.36,Pittsburgh Pirates,Three Rivers Stadium,PIT
1976,NL,SDN,SDP,W,5,73,89,570,64,3.65,San Diego Padres,Jack Murphy Stadium,SDP
1976,NL,SFN,SFG,W,4,74,88,595,85,3.53,San Francisco Giants,Candlestick Park,SFG
1976,NL,SLN,STL,E,5,72,90,629,63,3.6,St. Louis Cardinals,Busch Stadium II,STL
1976,AL,TEX,TEX,W,4,76,86,616,80,3.45,Texas Rangers,Arlington Stadium,TEX
1977,NL,ATL,ATL,W,6,61,101,678,139,4.85,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1977,AL,BAL,BAL,E,2,97,64,719,148,3.74,Baltimore Orioles,Memorial Stadium,BAL
1977,AL,BOS,BOS,E,2,97,64,859,213,4.11,Boston Red Sox,Fenway Park II,BOS
1977,AL,CAL,ANA,W,5,74,88,675,131,3.72,California Angels,Anaheim Stadium,CAL
1977,AL,CHA,CHW,W,3,90,72,844,192,4.25,Chicago White Sox,Comiskey Park,CHW
1977,NL,CHN,CHC,E,4,81,81,692,111,4.01,Chicago Cubs,Wrigley Field,CHC
1977,NL,CIN,CIN,W,2,88,74,802,181,4.21,Cincinnati Reds,Riverfront Stadium,CIN
1977,AL,CLE,CLE,E,5,71,90,676,100,4.1,Cleveland Indians,Cleveland Stadium,CLE
1977,AL,DET,DET,E,4,74,88,714,166,4.13,Detroit Tigers,Tiger Stadium,DET
1977,NL,HOU,HOU,W,3,81,81,680,114,3.54,Houston Astros,Astrodome,HOU
1977,AL,KCA,KCR,W,1,102,60,822,146,3.52,Kansas City Royals,Royals Stadium,KCR
1977,NL,LAN,LAD,W,1,98,64,769,191,3.22,Los Angeles Dodgers,Dodger Stadium,LAD
1977,AL,MIN,MIN,W,4,84,77,867,123,4.36,Minnesota Twins,Metropolitan Stadium,MIN
1977,AL,ML4,MIL,E,6,67,95,639,125,4.32,Milwaukee Brewers,County Stadium,MIL
1977,NL,MON,WSN,E,5,75,87,665,138,4.01,Montreal Expos,Stade Olympique,MON
1977,AL,NYA,NYY,E,1,100,62,831,184,3.61,New York Yankees,Yankee Stadium II,NYY
1977,NL,NYN,NYM,E,6,64,98,587,88,3.77,New York Mets,Shea Stadium,NYM
1977,AL,OAK,OAK,W,7,63,98,605,117,4.04,Oakland Athletics,Oakland Coliseum,OAK
1977,NL,PHI,PHI,E,1,101,61,847,186,3.71,Philadelphia Phillies,Veterans Stadium,PHI
1977,NL,PIT,PIT,E,2,96,66,734,133,3.61,Pittsburgh Pirates,Three Rivers Stadium,PIT
1977,NL,SDN,SDP,W,5,69,93,692,120,4.43,San Diego Padres,Jack Murphy Stadium,SDP
1977,AL,SEA,SEA,W,6,64,98,624,133,4.83,Seattle Mariners,Kingdome,SEA
1977,NL,SFN,SFG,W,4,75,87,673,134,3.75,San Francisco Giants,Candlestick Park,SFG
1977,NL,SLN,STL,E,3,83,79,737,96,3.81,St. Louis Cardinals,Busch Stadium II,STL
1977,AL,TEX,TEX,W,2,94,68,767,135,3.56,Texas Rangers,Arlington Stadium,TEX
1977,AL,TOR,TOR,E,7,54,107,605,100,4.57,Toronto Blue Jays,Exhibition Stadium,TOR
1978,NL,ATL,ATL,W,6,69,93,600,123,4.08,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1978,AL,BAL,BAL,E,4,90,71,659,154,3.56,Baltimore Orioles,Memorial Stadium,BAL
1978,AL,BOS,BOS,E,2,99,64,796,172,3.54,Boston Red Sox,Fenway Park II,BOS
1978,AL,CAL,ANA,W,2,87,75,691,108,3.65,California Angels,Anaheim Stadium,CAL
1978,AL,CHA,CHW,W,5,71,90,634,106,4.21,Chicago White Sox,Comiskey Park,CHW
1978,NL,CHN,CHC,E,3,79,83,664,72,4.05,Chicago Cubs,Wrigley Field,CHC
1978,NL,CIN,CIN,W,2,92,69,710,136,3.81,Cincinnati Reds,Riverfront Stadium,CIN
1978,AL,CLE,CLE,E,6,69,90,639,106,3.97,Cleveland Indians,Cleveland Stadium,CLE
1978,AL,DET,DET,E,5,86,76,714,129,3.64,Detroit Tigers,Tiger Stadium,DET
1978,NL,HOU,HOU,W,5,74,88,605,70,3.63,Houston Astros,Astrodome,HOU
1978,AL,KCA,KCR,W,1,92,70,743,98,3.44,Kansas City Royals,Royals Stadium,KCR
1978,NL,LAN,LAD,W,1,95,67,727,149,3.12,Los Angeles Dodgers,Dodger Stadium,LAD
1978,AL,MIN,MIN,W,4,73,89,666,82,3.69,Minnesota Twins,Metropolitan Stadium,MIN
1978,AL,ML4,MIL,E,3,93,69,804,173,3.65,Milwaukee Brewers,County Stadium,MIL
1978,NL,MON,WSN,E,4,76,86,633,121,3.42,Montreal Expos,Stade Olympique,MON
1978,AL,NYA,NYY,E,1,100,63,735,125,3.18,New York Yankees,Yankee Stadium II,NYY
1978,NL,NYN,NYM,E,6,66,96,607,86,3.87,New York Mets,Shea Stadium,NYM
1978,AL,OAK,OAK,W,6,69,93,532,100,3.62,Oakland Athletics,Oakland Coliseum,OAK
1978,NL,PHI,PHI,E,1,90,72,708,133,3.33,Philadelphia Phillies,Veterans Stadium,PHI
1978,NL,PIT,PIT,E,2,88,73,684,115,3.41,Pittsburgh Pirates,Three Rivers Stadium,PIT
1978,NL,SDN,SDP,W,4,84,78,591,75,3.28,San Diego Padres,Jack Murphy Stadium,SDP
1978,AL,SEA,SEA,W,7,56,104,614,97,4.67,Seattle Mariners,Kingdome,SEA
1978,NL,SFN,SFG,W,3,89,73,613,117,3.3,San Francisco Giants,Candlestick Park,SFG
1978,NL,SLN,STL,E,5,69,93,600,79,3.58,St. Louis Cardinals,Busch Stadium II,STL
1978,AL,TEX,TEX,W,2,87,75,692,132,3.36,Texas Rangers,Arlington Stadium,TEX
1978,AL,TOR,TOR,E,7,59,102,590,98,4.54,Toronto Blue Jays,Exhibition Stadium,TOR
1979,NL,ATL,ATL,W,6,66,94,669,126,4.18,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1979,AL,BAL,BAL,E,1,102,57,757,181,3.26,Baltimore Orioles,Memorial Stadium,BAL
1979,AL,BOS,BOS,E,3,91,69,841,194,4.03,Boston Red Sox,Fenway Park II,BOS
1979,AL,CAL,ANA,W,1,88,74,866,164,4.34,California Angels,Anaheim Stadium,CAL
1979,AL,CHA,CHW,W,5,73,87,730,127,4.1,Chicago White Sox,Comiskey Park,CHW
1979,NL,CHN,CHC,E,5,80,82,706,135,3.88,Chicago Cubs,Wrigley Field,CHC
1979,NL,CIN,CIN,W,1,90,71,731,132,3.58,Cincinnati Reds,Riverfront Stadium,CIN
1979,AL,CLE,CLE,E,6,81,80,760,138,4.57,Cleveland Indians,Cleveland Stadium,CLE
1979,AL,DET,DET,E,5,85,76,770,164,4.27,Detroit Tigers,Tiger Stadium,DET
1979,NL,HOU,HOU,W,2,89,73,583,49,3.2,Houston Astros,Astrodome,HOU
1979,AL,KCA,KCR,W,2,85,77,851,116,4.45,Kansas City Royals,Royals Stadium,KCR
1979,NL,LAN,LAD,W,3,79,83,739,183,3.83,Los Angeles Dodgers,Dodger Stadium,LAD
1979,AL,MIN,MIN,W,4,82,80,764,112,4.13,Minnesota Twins,Metropolitan Stadium,MIN
1979,AL,ML4,MIL,E,2,95,66,807,185,4.03,Milwaukee Brewers,County Stadium,MIL
1979,NL,MON,WSN,E,2,95,65,701,143,3.14,Montreal Expos,Stade Olympique,MON
1979,AL,NYA,NYY,E,4,89,71,734,150,3.83,New York Yankees,Yankee Stadium II,NYY
1979,NL,NYN,NYM,E,6,63,99,593,74,3.84,New York Mets,Shea Stadium,NYM
1979,AL,OAK,OAK,W,7,54,108,573,108,4.75,Oakland Athletics,Oakland Coliseum,OAK
1979,NL,PHI,PHI,E,4,84,78,683,119,4.16,Philadelphia Phillies,Veterans Stadium,PHI
1979,NL,PIT,PIT,E,1,98,64,775,148,3.41,Pittsburgh Pirates,Three Rivers Stadium,PIT
1979,NL,SDN,SDP,W,5,68,93,603,93,3.69,San Diego Padres,Jack Murphy Stadium,SDP
1979,AL,SEA,SEA,W,6,67,95,711,132,4.58,Seattle Mariners,Kingdome,SEA
1979,NL,SFN,SFG,W,4,71,91,672,125,4.16,San Francisco Giants,Candlestick Park,SFG
1979,NL,SLN,STL,E,3,86,76,731,100,3.72,St. Louis Cardinals,Busch Stadium II,STL
1979,AL,TEX,TEX,W,3,83,79,750,140,3.86,Texas Rangers,Arlington Stadium,TEX
1979,AL,TOR,TOR,E,7,53,109,613,95,4.82,Toronto Blue Jays,Exhibition Stadium,TOR
1980,NL,ATL,ATL,W,4,81,80,630,144,3.77,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1980,AL,BAL,BAL,E,2,100,62,805,156,3.64,Baltimore Orioles,Memorial Stadium,BAL
1980,AL,BOS,BOS,E,5,83,77,757,162,4.38,Boston Red Sox,Fenway Park II,BOS
1980,AL,CAL,ANA,W,6,65,95,698,106,4.52,California Angels,Anaheim Stadium,CAL
1980,AL,CHA,CHW,W,5,70,90,587,91,3.92,Chicago White Sox,Comiskey Park,CHW
1980,NL,CHN,CHC,E,6,64,98,614,107,3.89,Chicago Cubs,Wrigley Field,CHC
1980,NL,CIN,CIN,W,3,89,73,707,113,3.85,Cincinnati Reds,Riverfront Stadium,CIN
1980,AL,CLE,CLE,E,6,79,81,738,89,4.68,Cleveland Indians,Cleveland Stadium,CLE
1980,AL,DET,DET,E,4,84,78,830,143,4.25,Detroit Tigers,Tiger Stadium,DET
1980,NL,HOU,HOU,W,1,93,70,637,75,3.1,Houston Astros,Astrodome,HOU
1980,AL,KCA,KCR,W,1,97,65,809,115,3.83,Kansas City Royals,Royals Stadium,KCR
1980,NL,LAN,LAD,W,2,92,71,663,148,3.25,Los Angeles Dodgers,Dodger Stadium,LAD
1980,AL,MIN,MIN,W,3,77,84,670,99,3.93,Minnesota Twins,Metropolitan Stadium,MIN
1980,AL,ML4,MIL,E,3,86,76,811,203,3.71,Milwaukee Brewers,County Stadium,MIL
1980,NL,MON,WSN,E,2,90,72,694,114,3.48,Montreal Expos,Stade Olympique,MON
1980,AL,NYA,NYY,E,1,103,59,820,189,3.58,New York Yankees,Yankee Stadium II,NYY
1980,NL,NYN,NYM,E,5,67,95,611,61,3.85,New York Mets,Shea Stadium,NYM
1980,AL,OAK,OAK,W,2,83,79,686,137,3.46,Oakland Athletics,Oakland Coliseum,OAK
1980,NL,PHI,PHI,E,1,91,71,728,117,3.43,Philadelphia Phillies,Veterans Stadium,PHI
1980,NL,PIT,PIT,E,3,83,79,666,116,3.58,Pittsburgh Pirates,Three Rivers Stadium,PIT
1980,NL,SDN,SDP,W,6,73,89,591,67,3.65,San Diego Padres,Jack Murphy Stadium,SDP
1980,AL,SEA,SEA,W,7,59,103,610,104,4.38,Seattle Mariners,Kingdome,SEA
1980,NL,SFN,SFG,W,5,75,86,573,80,3.46,San Francisco Giants,Candlestick Park,SFG
1980,NL,SLN,STL,E,4,74,88,738,101,3.93,St. Louis Cardinals,Busch Stadium II,STL
1980,AL,TEX,TEX,W,4,76,85,756,124,4.02,Texas Rangers,Arlington Stadium,TEX
1980,AL,TOR,TOR,E,7,67,95,624,126,4.19,Toronto Blue Jays,Exhibition Stadium,TOR
1981,NL,ATL,ATL,W,5,50,56,395,64,3.45,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1981,AL,BAL,BAL,E,2,59,46,429,88,3.7,Baltimore Orioles,Memorial Stadium,BAL
1981,AL,BOS,BOS,E,5,59,49,519,90,3.81,Boston Red Sox,Fenway Park II,BOS
1981,AL,CAL,ANA,W,5,51,59,476,97,3.7,California Angels,Anaheim Stadium,CAL
1981,AL,CHA,CHW,W,3,54,52,476,76,3.47,Chicago White Sox,Comiskey Park,CHW
1981,NL,CHN,CHC,E,6,38,65,370,57,4.01,Chicago Cubs,Wrigley Field,CHC
1981,NL,CIN,CIN,W,1,66,42,464,64,3.73,Cincinnati Reds,Riverfront Stadium,CIN
1981,AL,CLE,CLE,E,6,52,51,431,39,3.88,Cleveland Indians,Cleveland Stadium,CLE
1981,AL,DET,DET,E,3,60,49,427,65,3.53,Detroit Tigers,Tiger Stadium,DET
1981,NL,HOU,HOU,W,3,61,49,394,45,2.66,Houston Astros,Astrodome,HOU
1981,AL,KCA,KCR,W,4,50,53,397,61,3.56,Kansas City Royals,Royals Stadium,KCR
1981,NL,LAN,LAD,W,2,63,47,450,82,3.01,Los Angeles Dodgers,Dodger Stadium,LAD
1981,AL,MIN,MIN,W,7,41,68,378,47,3.98,Minnesota Twins,Metropolitan Stadium,MIN
1981,AL,ML4,MIL,E,1,62,47,493,96,3.91,Milwaukee Brewers,County Stadium,MIL
1981,NL,MON,WSN,E,2,60,48,443,81,3.3,Montreal Expos,Stade Olympique,MON
1981,AL,NYA,NYY,E,4,59,48,421,100,2.9,New York Yankees,Yankee Stadium II,NYY
1981,NL,NYN,NYM,E,5,41,62,348,57,3.55,New York Mets,Shea Stadium,NYM
1981,AL,OAK,OAK,W,1,64,45,458,104,3.3,Oakland Athletics,Oakland Coliseum,OAK
1981,NL,PHI,PHI,E,3,59,48,491,69,4.05,Philadelphia Phillies,Veterans Stadium,PHI
1981,NL,PIT,PIT,E,4,46,56,407,55,3.56,Pittsburgh Pirates,Three Rivers Stadium,PIT
1981,NL,SDN,SDP,W,6,41,69,382,32,3.72,San Diego Padres,Jack Murphy Stadium,SDP
1981,AL,SEA,SEA,W,6,44,65,426,89,4.23,Seattle Mariners,Kingdome,SEA
1981,NL,SFN,SFG,W,4,56,55,427,63,3.28,San Francisco Giants,Candlestick Park,SFG
1981,NL,SLN,STL,E,1,59,43,464,50,3.63,St. Louis Cardinals,Busch Stadium II,STL
1981,AL,TEX,TEX,W,2,57,48,452,49,3.4,Texas Rangers,Arlington Stadium,TEX
1981,AL,TOR,TOR,E,7,37,69,329,61,3.82,Toronto Blue Jays,Exhibition Stadium,TOR
1982,NL,ATL,ATL,W,1,89,73,739,146,3.82,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1982,AL,BAL,BAL,E,2,94,68,774,179,3.99,Baltimore Orioles,Memorial Stadium,BAL
1982,AL,BOS,BOS,E,3,89,73,753,136,4.03,Boston Red Sox,Fenway Park II,BOS
1982,AL,CAL,ANA,W,1,93,69,814,186,3.82,California Angels,Anaheim Stadium,CAL
1982,AL,CHA,CHW,W,3,87,75,786,136,3.87,Chicago White Sox,Comiskey Park,CHW
1982,NL,CHN,CHC,E,5,73,89,676,102,3.92,Chicago Cubs,Wrigley Field,CHC
1982,NL,CIN,CIN,W,6,61,101,545,82,3.66,Cincinnati Reds,Riverfront Stadium,CIN
1982,AL,CLE,CLE,E,6,78,84,683,109,4.11,Cleveland Indians,Cleveland Stadium,CLE
1982,AL,DET,DET,E,4,83,79,729,177,3.8,Detroit Tigers,Tiger Stadium,DET
1982,NL,HOU,HOU,W,5,77,85,569,74,3.42,Houston Astros,Astrodome,HOU
1982,AL,KCA,KCR,W,2,90,72,784,132,4.08,Kansas City Royals,Royals Stadium,KCR
1982,NL,LAN,LAD,W,2,88,74,691,138,3.26,Los Angeles Dodgers,Dodger Stadium,LAD
1982,AL,MIN,MIN,W,7,60,102,657,148,4.72,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
1982,AL,ML4,MIL,E,1,95,67,891,216,3.98,Milwaukee Brewers,County Stadium,MIL
1982,NL,MON,WSN,E,3,86,76,697,133,3.31,Montreal Expos,Stade Olympique,MON
1982,AL,NYA,NYY,E,5,79,83,709,161,3.99,New York Yankees,Yankee Stadium II,NYY
1982,NL,NYN,NYM,E,6,65,97,609,97,3.88,New York Mets,Shea Stadium,NYM
1982,AL,OAK,OAK,W,5,68,94,691,149,4.54,Oakland Athletics,Oakland Coliseum,OAK
1982,NL,PHI,PHI,E,2,89,73,664,112,3.61,Philadelphia Phillies,Veterans Stadium,PHI
1982,NL,PIT,PIT,E,4,84,78,724,134,3.81,Pittsburgh Pirates,Three Rivers Stadium,PIT
1982,NL,SDN,SDP,W,4,81,81,675,81,3.52,San Diego Padres,Jack Murphy Stadium,SDP
1982,AL,SEA,SEA,W,4,76,86,651,130,3.88,Seattle Mariners,Kingdome,SEA
1982,NL,SFN,SFG,W,3,87,75,673,133,3.64,San Francisco Giants,Candlestick Park,SFG
1982,NL,SLN,STL,E,1,92,70,685,67,3.37,St. Louis Cardinals,Busch Stadium II,STL
1982,AL,TEX,TEX,W,6,64,98,590,115,4.28,Texas Rangers,Arlington Stadium,TEX
1982,AL,TOR,TOR,E,6,78,84,651,106,3.95,Toronto Blue Jays,Exhibition Stadium,TOR
1983,NL,ATL,ATL,W,2,88,74,746,130,3.67,Atlanta Braves,Atlanta-Fulton County Stadium,ATL
1983,AL,BAL,BAL,E,1,98,64,799,168,3.63,Baltimore Orioles,Memorial Stadium,BAL
1983,AL,BOS,BOS,E,6,78,84,724,142,4.34,Boston Red Sox,Fenway Park II,BOS
1983,AL,CAL,ANA,W,5,70,92,722,154,4.31,California Angels,Anaheim Stadium,CAL
1983,AL,CHA,CHW,W,1,99,63,800,157,3.67,Chicago White Sox,Comiskey Park,CHW
1983,NL,CHN,CHC,E,5,71,91,701,140,4.08,Chicago Cubs,Wrigley Field,CHC
1983,NL,CIN,CIN,W,6,74,88,623,107,3.98,Cincinnati Reds,Riverfront Stadium,CIN
1983,AL,CLE,CLE,E,7,70,92,704,86,4.43,Cleveland Indians,Cleveland Stadium,CLE
